"gene";"bart_all";"bart_FEMALE";"bart_MALE"
"C6orf153";-0.00030827849120317;-0.000925666668602448;0.000708907570587134
"C6orf162";-0.000392232546002265;-0.000251305587590989;0.000498520691901655
"C6orf163";-0.000324233404745322;-0.000272003830970245;0.000762628710940013
"C6orf165";-0.000308901117969336;-0.000216355442189094;0
"C6orf176";-0.000407162280878085;-0.000266086724799512;0.000708791754395148
"C6orf186";-0.000307265130519191;-0.00024144979895215;0.000708033584051489
"C6orf192";-0.000217552060148318;0.00071256196292066;0.000710465423732872
"C6orf203";-0.000312946496946935;-0.000248281917448012;0
"C6orf204";-0.000310039969198683;-0.000249462272441534;0.000709286082694908
"C6orf211";-0.000308901117969336;-0.000149255109390095;0.00068670262416739
"C6orf26";-0.000308901117969336;-0.000251263146822408;0.000709147321187644
"C6orf27";-0.000405302537932743;-0.000249149612017927;0.000707087554511832
"C6orf41";-0.000308879280115861;-0.000126152368009186;0
"C6orf48";-0.000387631909261158;-0.000260271594425808;0.000714983951851234
"C6orf57";-0.000309588298664557;-0.000258068534273833;0.000778946868171735
"C6orf62";-0.000307171139957603;-0.000653012504956822;0.000698295699359341
"C6orf70";-0.000284109678947055;-7.07682341424043e-05;0
"C7orf10";-0.000308901117969336;-0.000270066445273842;0.000709147321187644
"C7orf11";-0.000336527453563895;-0.000262704585019822;0.000685713377430149
"C7orf23";0.000982579593306195;0;0.000820930887909971
"C7orf25";-0.00027381222812071;-0.000251305587590989;0.0007067955886544
"C7orf26";-0.000300694149103551;-0.000345568529311444;0.00071076863171653
"C7orf28A";-0.000320524719357699;4.47405576611863e-05;0.000709147321187644
"C7orf28B";0;-0.000256453911958591;0.000709147321187644
"C7orf30";-0.000311849471011723;-0.000320871244596795;0.000709147321187644
"C7orf31";-0.000306586375322284;-0.0002589304804217;0.000709723909838528
"C7orf42";-0.000126787669032047;-0.000469968666771509;0.000710385375276114
"C7orf44";-0.000308901117969336;-0.000257236792779197;0.00071128525483678
"C7orf46";-0.000309746536757592;-0.000232768089718891;0.000853099488433947
"C7orf49";-0.000321606833366641;-0.000396915038608298;0.000709847649048016
"C7orf50";-0.000278204820919146;-0.000206128669563912;0.000775212104335741
"C7orf52";-0.000309723814606735;-0.000248824043930967;0.000710228353293918
"C7orf54";-0.000308884206173974;-0.00024976462144086;0.000686871771445926
"C8orf12";-0.000302387501282172;-0.000252617378017389;0.000699922737795829
"C8orf34";-0.000326576577415457;-0.000254355748319657;0.000706177131498831
"C8orf38";-0.0003071659523901;-0.000291108797694054;0.00066121511412288
"C8orf4";-0.000309537612360479;-0.000251404120652476;0.000712906634358244
"C8orf42";-0.000308983812909229;-0.000383414049067945;0.000773249591158964
"C8orf46";-0.000308961746557483;-0.000260759955638951;0.000709147321187644
"C8orf48";-0.000305979138221537;-0.000280479248070215;0.000709147321187644
"C8orf51";-0.000316284030323464;-0.000556914042464553;0.000700065763616629
"C8orf77";-0.00030972495022781;-0.000251305587590989;0.000723191353676221
"C8orf79";-0.000312399410740916;-0.000280344718125491;0.000712790877468154
"C8orf83";-0.000308901117969336;-0.000248973515207956;0.000709147321187644
"C8orf84";-0.000204844807572206;-0.000244076657207763;0.000709147321187644
"C8orf85";-0.000308705519638245;-0.000263714255334335;0.000707969930121492
"C9orf103";-0.000282320380145414;-0.000265482927023813;0.000743769534843993
"C9orf109";-0.00031660834841223;-0.000251305587590989;0.000709372224590014
"C9orf116";-0.00031069776353286;0.000250953554829734;0.000747337305600104
"C9orf122";-0.000309837629547161;-0.000254414324354772;0.000688661864707465
"C9orf125";-0.000295956688717149;-0.000284159264538097;0.000709147321187644
"C9orf135";-0.000315591792157938;-0.000248162509536428;0.000695334876039553
"C9orf140";-0.000853727159638823;0.00103613829273219;0.000710313547875328
"C9orf152";-0.000249079087469082;-2.88344380695045e-05;0
"C9orf156";4.68797770791599e-05;-0.0002512250186097;0.00068856112189278
"C9orf163";-0.000309286836691138;-0.000181397598008859;0.000709159083731529
"C9orf169";-0.000308901117969336;-0.000236681964164603;0.000777185269582283
"C9orf170";-0.000308105728068114;-0.000214624593123793;0.000709385095423472
"C9orf21";-0.000308901117969336;-0.000240952265240111;0.000606636200776365
"C9orf23";-0.000303584619251055;-0.000213651515603221;0.000711222712444824
"C9orf24";-0.000341917513508773;0.00132562617132254;0.000712311172048404
"C9orf3";-0.000308793683133977;-0.000256741369848908;0.000711240452283105
"C9orf4";-0.000307060106168494;-0.000247403376599947;-0.000129799693228416
"C9orf40";-0.000304770146066607;-0.000228752709739797;0.000693921399881096
"C9orf45";-0.000306826551985286;-0.000264726283720808;0.000709147321187644
"C9orf47";-0.000536543484637088;-0.000943037887335383;0.000703014031231186
"C9orf50";-0.000308901117969336;-0.000252707845318623;0.000707620642940424
"C9orf64";-0.00031528469069367;-0.000227061599139626;0
"C9orf66";-0.000308834458823951;-0.00135110797893504;0.000790522999992938
"C9orf68";-0.000309512472177944;-0.000230807227294092;0.000703391990349689
"C9orf7";-0.000308901117969336;-0.000124103525545458;0.000711316099085026
"C9orf70";-0.000308901117969336;-0.000176906257291263;0.000653885655804631
"C9orf72";-0.000303943201516155;0;0.000711541669195367
"C9orf84";-0.000312504345547114;-0.00026500510641545;0.00071807955034313
"C9orf89";-0.000407138041825752;-0.000241877619961315;0.000709740635310729
"C9orf91";-0.000308901117969336;-0.000241613257633812;0.000709147321187644
"C9orf93";-0.000318182930254546;-0.000251305587590989;0.000721361558821441
"C9orf95";-0.000308603859485845;-0.000258552193497075;0
"C9orf96";-0.000301151448107081;-0.00024780189054441;0
"C9orf98";-0.000328641500748235;-0.000257260631075734;0.000757788934176936
"CA12";-0.000297740667347562;-0.000265697888573887;0
"CA14";-0.000298062987984917;-0.000254062905043267;0.000724647672493537
"CA2";-0.000308901117969336;-0.000191266704096926;0.000709147321187644
"CA3";-0.000314770990107608;-0.000240605390391367;0.000680888665701255
"CA4";-0.000303252226192667;-0.00023462357481572;0.00071950281344374
"CA5B";-0.000407879104931959;-0.000251305587590989;0.000709382279481985
"CA6";-0.000309128722360597;-0.000247749224794158;0.0007016450522816
"CA9";-0.00030725946104221;-0.000262138892297788;0.000707151539876361
"CAB39L";-0.000283512853204276;-0.000291852935767341;0.000717339189228194
"CABLES1";-0.00028304637626513;-9.20293936479577e-05;0.000575577411917129
"CABLES2";-0.000367399553302195;-0.000664332995098876;0.000700436456563293
"CABP1";-0.000306353108166979;-0.000251070060488033;0.000710818374350029
"CABP7";-0.000421366317682294;-1.19295150209956e-05;0.000546529611254607
"CACNA1B";-0.000305834718050826;-0.000413329984458144;0.000720731012442584
"CACNA1D";-0.000375753315298794;-0.000233944818407846;0.000711852089199387
"CACNA1G";-0.000377818975814846;-0.000251305587590989;0.00069817551677428
"CACNA1H";-0.000390825433782057;-0.000230658185806622;0.000727672803264334
"CACNA1I";-0.000309670266815049;-0.000258537476405518;0.000712467819555953
"CACNA1S";-0.000308901117969336;-0.0002486673184409;0.000709147321187644
"CACNA2D2";-0.000265549267520523;-0.000255400715873833;0.000711047261373386
"CACNA2D3";-0.000307777246447869;-0.00028598651048285;0
"CACNA2D4";-0.000263144599556403;-0.000252496015886222;0.000709162803654946
"CACNB2";-0.000301674236777111;-0.000249439164630622;0.000709056595097316
"CACNB4";-0.000316904128292787;-0.000251909093175989;0.000690818134528977
"CACNG1";-0.000291238759917404;-0.00023764178913762;0.000708639247928385
"CACNG4";-0.000308901117969336;-0.000242622850010462;0.000612012044730903
"CACNG6";-0.000315634191753409;-0.000244954454852984;0.000709147321187644
"CACYBP";-0.000307742851924895;-0.000329596965182662;0.000673753742714915
"CADM1";-0.000307577876254389;-0.000261793323599655;0.00073169512821654
"CALB1";-0.000307978170127724;-0.000290285024266703;0.000709147321187644
"CALB2";-0.000308352616014451;-0.000262888493322481;0.000711737095561786
"CALCA";-0.000307273250444138;-0.00026422932100432;0.000746162703856325
"CALCB";-0.000308901117969336;-0.00025638564963351;0.000710449575350617
"CALCR";-0.000256933724864707;-0.000245560969313387;0.000723939399520079
"CALCRL";-0.000261816526819377;-0.000233958531903716;0.000700833101511905
"CALD1";-0.000313094471110065;-0.000503106907616359;0.000512045582185944
"CALHM2";-0.000310371248034606;0.000384220003158856;0
"CALHM3";-0.000340261812176642;-0.000341058571965267;0.00062326137203854
"CALM2";-0.00031547429988016;-0.000312934630932016;0.000667777987185155
"CALM3";-0.000309243704895092;-0.000473484794653452;0.000700200676511157
"CALML4";-0.000379903794065071;-0.000252706775541184;0.000679555166113331
"CALML6";-0.000292720340055304;-0.000223947279822545;0.000705226256055746
"CALN1";-0.000377928881249414;-0.00024136996756266;0.000734054286469941
"CALR";-0.000312222868735616;-0.000335814651715079;0.000711275501733542
"CAMK1D";-0.000307066846137103;-0.000316304666679834;0.000643644680487806
"CAMK1G";-0.000322045746601868;-0.00036417516875449;0.000712219634507646
"CAMK2B";-0.000303217391899604;-0.000265462033213567;0.00071153619876075
"CAMK2D";-0.000283809003175169;-0.000254055211411763;0.000709147321187644
"CAMK2G";-0.000294827394122371;-0.000304533451868962;0.000708541929462642
"CAMK2N1";-0.000308901117969336;-0.000241069607319048;0.000638273328168902
"CAMKK1";-0.000259017964982676;-9.40514703937338e-05;0.000725118695906864
"CAMTA1";-0.000162242467909537;0.000240333392661046;0
"CANT1";-0.000315378772443044;-0.000268646776079295;0.000709147321187644
"CAP2";-0.000311291616499219;-0.000383878797390789;0.000708606507700247
"CAPN12";-0.000213398940209066;0.00063846713851334;0.000709147321187644
"CAPN13";-0.000308390327180565;-0.000256137079200058;0.000660822829565919
"CAPN14";-0.000308994849527888;-0.000243236683481392;0.000709147321187644
"CAPN2";-0.000308901117969336;-0.000379843932850597;0.000659764340059203
"CAPN5";-0.000252124256986678;-0.00023573095613578;0.00069610848170837
"CAPN8";-0.000310264021211361;-0.000250612699253017;0.000713832720005956
"CAPN9";-0.000308798395069474;-0.000250487872275673;0.000709413600409098
"CAPNS1";-0.000258807394747501;-2.16424973922547e-05;0.000677145585031619
"CAPS";-0.000303157964425664;-0.000139375806933201;0.000703151956499137
"CAPSL";-0.000307263784259532;-0.000274487327227076;0.00071017643508924
"CAPZA2";-0.00055188879274776;-0.000243988269937786;0.00066784528829655
"CARD10";-0.000647172139990073;-0.000238870195096985;0.000709147321187644
"CARD11";-0.000302847935512833;-0.000272288409821964;0.00071459397215863
"CARD16";-0.000308901117969336;0;0.00057075690687863
"CARD18";-0.000307138061087303;-0.000161200651685528;0.000710092019647405
"CARD6";-0.000313553646970429;-0.000257955569853474;0.000718965806576904
"CARD8";-0.000308901117969336;-0.000260770042808952;0.000709147321187644
"CARKD";-0.00031946241316051;-0.000301204980089709;0.000720555898361745
"CARNS1";-0.000274767333786793;-0.00025132377743276;0.0007158322188021
"CARS";-0.000296511900867595;-0.00022157576898235;0.000674992059450219
"CARS2";-0.000308693332029164;-0.000306401496546862;0.000907106418302761
"CARTPT";-0.000316650752362174;-0.00025444013705442;0.000708122616375386
"CASC1";-0.000320664370084256;-0.000242437647510344;0
"CASC2";0.000773677446534353;-0.000251761568263189;0.000707961677205212
"CASK";-0.000299026437432977;-0.000173118550936071;0.000725204914537011
"CASKIN1";-0.00031040665730526;-0.000244943059677647;0.000707967979948415
"CASP14";-0.000304689252076553;-0.000245901060937069;0.000709016347149581
"CASP3";-0.000315825825075664;-0.000280198798308815;0.000681889355572666
"CASP7";-0.000211003425125496;-0.00025110514281938;0.000709147321187644
"CASP8";-0.000310887737859822;-0.000241292108655572;0.000294949574627001
"CASP9";-0.000205923925676125;-0.000247707032579294;0.000766391021224982
"CASQ1";-0.000305823078421299;-0.000233344635891678;0
"CASR";-0.000303266756113779;-0.000250749207134363;0.000709147321187644
"CATSPER1";-0.000374581503054394;-0.000234518114568118;0.000708527950778245
"CATSPER2";-0.000314361566215388;-0.000254175565727766;0
"CATSPER3";-0.000327747665689624;0.000547076445919894;0.00070717667435101
"CATSPERG";-0.000308892771397303;-0.000250132717496621;0.000706817047050397
"CAV1";-0.000308024602522398;-0.000211833175726421;0.000721115822536557
"CAV3";-0.000308901117969336;-0.000250692000886419;0.000708765049274527
"CBARA1";-0.000315640489732329;-0.000237543646447835;0.000711026526660128
"CBFA2T3";-0.000308295152878313;-0.00025186326376323;0.000693658033589041
"CBFB";-0.000418246874165338;-0.000323563362830679;0.000713720203184102
"CBL";-0.000312762544165579;0.000101960701051714;0.000644718984887884
"CBLB";-0.000329976495065324;-0.000302634111700932;0.000705928518703832
"CBLC";-0.00028808308977701;-0.000268613219040964;0.000702617910474163
"CBLN1";6.00310838781e-05;0.000394507483969229;0.000708712466514055
"CBR1";-0.000308478225106275;-0.000427957514604121;0.000709147321187644
"CBS";-0.000313630551062958;-0.000305118403673986;0.000728742697193631
"CBWD1";-0.000308850641797078;3.32221143749737e-05;0.00067419204952948
"CBWD2";-0.00030926805877373;-0.000266981069892732;0.000708762606214662
"CBWD3";-0.00029793883999667;-0.000249933842338601;0.000735532334686136
"CBX2";-0.000310480253782669;-0.000329897076044616;0.000712035118514457
"CBX4";-0.000443396207682843;-0.000253487647312408;0.000718067070815413
"CBX8";-0.000309726649591519;-0.000214760956238016;0.000715327648632989
"CC2D1A";-0.000511463569817834;-0.000263071031160108;0.000399507149148566
"CCBL1";-0.000326197815198119;-0.00027239578493792;0.000703956454422148
"CCBP2";-0.000308901117969336;-0.000286592389654811;0.000709365217653513
"CCDC102A";-0.000235378793313051;-0.000352404760469519;0.000687761907895457
"CCDC102B";-0.000340676761193446;-0.000249041238874287;0.000709552502430329
"CCDC106";-0.00032458757274263;-0.000233704770835872;0.000710801277775976
"CCDC107";-0.000346670579341792;-0.0002787918197123;0.000678430831310859
"CCDC109A";-0.000308995180722565;-0.000280522694811464;0.000700180569439035
"CCDC11";-0.000303445628307521;-0.000215959696484117;0.000685555908951961
"CCDC112";-0.000308319595412559;0;0.00062767732762717
"CCDC113";-0.00030016886793553;-6.61781670047416e-05;0.000716912103682584
"CCDC120";-0.000271664810639573;-0.000240919420654171;0.000801955680805348
"CCDC123";-0.000308901117969336;-0.000656874554374718;0.000609294856909565
"CCDC125";-0.000312898133551132;-0.000251305587590989;0
"CCDC13";-0.000310074675603507;-0.000244721574516197;0.000507992213100615
"CCDC134";-0.000310613503537917;-0.000251305587590989;0.000696570096641893
"CCDC144NL";-0.000292163156844943;-0.000214249872974959;0.000713852088087454
"CCDC146";-0.000309085510274582;-0.000251870284854986;0.000709147321187644
"CCDC147";-0.000310103237267482;-0.000253998525105994;0.000700804685272891
"CCDC15";-0.000305493663738265;-0.000256226696566971;0.000704638363622693
"CCDC153";-0.000308919689303067;-0.000214433937151333;0.000712196990713852
"CCDC155";0.000397014520481957;-0.000236158942689402;0.000708889551012346
"CCDC160";-0.000307588942800755;0;0.000758408350684063
"CCDC163P";-0.000308674080208624;-0.000276205006588132;0.00076003299982013
"CCDC17";-0.000308901117969336;-0.000245740079088589;0.000734490934914565
"CCDC22";-0.000241836423204731;-0.000275518380489711;0
"CCDC24";-0.000356749552269336;-0.000273394489420883;0.000635534087323782
"CCDC28A";-0.000311820575130498;-0.000251305587590989;0.000716177996579453
"CCDC28B";-0.000341383893874307;-0.000251305587590989;0.000736886684888242
"CCDC3";-0.000311278504565989;-0.000251305587590989;0.000745588174023278
"CCDC36";-0.00029974331081251;-0.000272035869112621;0.000708757207825082
"CCDC37";-0.000299084043489326;-0.000227372919638874;0.000710847691877214
"CCDC42";-0.000283583907407179;-0.000243379623324648;0.000709058810413243
"CCDC42B";-0.000314672844906485;-0.000334589931557335;0.000528178178537183
"CCDC46";-0.000307031586858891;-0.000242814230034686;0.00065896549062883
"CCDC48";-0.000303260897186836;-0.000210727275831533;0.000716266264947069
"CCDC50";-0.000363970310838196;-0.00026909290519271;0.000712013681770981
"CCDC51";-0.000338987132619067;-0.000473189797432862;0.000368934528350327
"CCDC56";-0.000309263748745377;-0.000173507092770671;0.000708374623165781
"CCDC57";-0.000306646644443986;-0.000302217304548439;0.000544914690645328
"CCDC6";-0.000305731846514778;-0.000355495774747938;0.000731669035170464
"CCDC60";-0.000308901117969336;-0.000252414122810305;0.000708028235977056
"CCDC64";-0.000299863321618208;-0.000259066373647752;0.000709147321187644
"CCDC67";-0.000313070308591553;-0.000122821522916206;0.000712485238179435
"CCDC68";-0.000313125332203186;-0.000244511923031893;0.000708215065816955
"CCDC69";-0.000332542328138326;-0.000284878262928601;0.000706654743432652
"CCDC74B";-0.000308413101096502;-0.000220640689570582;0.000702394807698144
"CCDC78";-0.000294588545320984;-5.28913013330949e-05;0.000723812753394237
"CCDC8";-0.000305593881221298;-0.000253213727309617;0.000733382226439496
"CCDC81";-0.00030487085950631;-0.000254297159327534;0.000704765992108623
"CCDC83";-0.000308901117969336;-0.000265256551672514;0.000686123225595151
"CCDC84";-0.000309101799152189;-0.000211509789098413;0.000713935844746522
"CCDC85C";-0.000314093294357202;-0.000147510915264371;0.000729288126312629
"CCDC86";-0.000300440809588881;-0.000434973910060105;0.000709147321187644
"CCDC87";0;-0.000186938223256883;0.000720967821170959
"CCDC88B";-0.000308901117969336;-0.00024943451141472;0.000727163244393133
"CCDC88C";-0.000270310504081809;-0.000279113338583897;0.000714708445352099
"CCDC9";-0.000443673834758777;-0.00026527347195787;0.000708830892109238
"CCDC90A";-0.000329892126997966;-7.35013598657445e-05;0.000708028285653358
"CCDC92";0.00011321448999567;-0.000251305587590989;0.00070215961889137
"CCDC96";-0.00030555415643075;-0.000262428187907386;0.000699893241210183
"CCHCR1";-0.000318232340636134;-0.000252133078829112;0.000722206127462984
"CCK";-0.000308514043464764;-0.000347599348275026;0.000703390484154074
"CCKAR";-0.000309503674670901;-0.000251878944528196;0.000713078118889249
"CCKBR";-0.000307152484442857;-0.000268066998612865;0.000689524023229262
"CCL11";-0.000322314662717961;-0.00024162195762266;0.000709147321187644
"CCL2";-0.000310766739827795;-0.000247612107984533;0.000695350171031689
"CCL20";-0.000262626884850087;-0.000287852910279403;0.000708578996502923
"CCL28";-0.000308901117969336;-0.000774714763163052;0.000709051488892611
"CCL7";-0.000305168695697663;-0.000264985607777644;0.000711814717350047
"CCL8";-0.00030610266811805;-0.000196351356972246;0.000705838174892011
"CCM2";-0.000308901117969336;-0.000282085586040202;0.00069689069041111
"CCNB1IP1";-0.000297394651933671;-0.000243663727594327;0.000687106609226928
"CCNB3";-0.000311565193424003;-0.000216709646795014;0.000713281756836931
"CCNC";-0.000328946740591711;-0.000244190100184355;0.000709147321187644
"CCND1";-0.000394696855989762;-0.000871870749745847;0.000697523230915442
"CCND2";-0.000298698276053233;-0.000286844133596768;0.000650471766799741
"CCND3";-0.000313558402288642;-0.000240502507789155;0
"CCNDBP1";-0.000291338888664668;-0.000290926345842233;0.00070859156190994
"CCNE1";-0.000312836650273546;-0.000256981846589273;0.000705454475215861
"CCNG1";-0.000207575357714544;-0.00028740706598249;0.000701477191857645
"CCNG2";-0.000331967037785365;-0.000257186416675762;0
"CCNH";-0.000316102021982249;-0.000253103886418924;0.000707139565859771
"CCNI2";-0.0003146907468098;-0.000251305587590989;0.000709147321187644
"CCNJL";-0.000298829094784644;-0.00054203151394099;0.000891839422663626
"CCNYL1";-0.000310679012142682;-0.000297372246577391;0.000767171980254416
"CCR10";-0.00030905745992042;-0.000229138585824507;0.000709147321187644
"CCR4";-0.000308901117969336;-0.000221404123215383;0.000707388620496922
"CCR6";-0.000308901117969336;-0.000114587133771293;0.000707716821314171
"CCR7";-0.00030775806763569;-0.000263465427253025;0.000708943251652117
"CCRN4L";-0.000310569136326322;-0.000271890691036523;0.000586039538056243
"CCS";-0.00031047240812162;-0.000246165652415801;0.000709147321187644
"CCT2";-0.000307326730840631;-0.000139564664373396;0.000784533872425273
"CCT6B";-0.000307611424376196;-0.000228827127620888;0.000735007364057795
"CCT8";-0.000309777297202309;-0.000367982910467781;0.000723989093678531
"CD109";-0.000308901117969336;-0.000256291676122096;0.000709147321187644
"CD151";-0.000308943251760615;-0.000645972285641318;0.000619941814019344
"CD177";-0.000305833379673964;-0.000231734839956447;0.000712762956601807
"CD1D";-0.000289878879089511;-0.000255701889687304;0.000710508974958335
"CD200";-0.000297732864873557;-0.00032229002109269;0.000706960630062551
"CD207";-0.000315317721253859;-0.000243057461741947;0.000772667983062368
"CD209";0.000900158747532664;-0.000102876075710527;0.000729485375151386
"CD22";-0.000272678052363173;-0.000237810377558889;0.000714580924422438
"CD24";-0.000286203930357863;0;0.000708188759294568
"CD244";-0.000291796879934477;-0.000251305587590989;0.000709346430818871
"CD274";-3.94850397880804e-05;-0.000255250534854131;0.000706504703121682
"CD276";-0.000302021480121241;-0.000259080431136841;0.000694172940305456
"CD28";-0.000311216413597276;-0.000253046968524108;0.000718338858240527
"CD300LB";-0.000331598813569336;-0.000246312815780651;0.000727883710949858
"CD320";-0.000316088807162612;-0.000259517515377396;0
"CD36";-0.000291014475272559;-0.000251305587590989;0.000709147321187644
"CD38";-0.000269420387521894;-0.000178997378028177;0.000709054888858248
"CD44";-0.000226199519730528;-0.000264967351131301;0.00070048215645056
"CD55";-0.000262633555659619;-0.000246230084984024;0.000706621151241667
"CD58";-0.000282355341797654;-0.00052643319659359;0.000657252541871678
"CD59";-0.000308901117969336;-8.50968229915761e-05;-0.000837425007103017
"CD5L";-0.000299171772615557;-0.00024488449048416;0.000692600052028227
"CD63";0.000274126531107571;-0.000255235252840478;0.000712343198334299
"CD70";-0.000302592880054729;-0.000221641278475917;0.000709147321187644
"CD74";-0.000180954308903186;-0.000253311595634679;0.000696268581811473
"CD79A";-0.000309484969642822;-0.000272175865652741;0.000664977977276597
"CD79B";-0.000310584586815741;-0.000251305587590989;0.000709147321187644
"CD81";-0.000212143059802542;-0.000339619902038083;0
"CD82";-0.000309451787832332;-0.000251305587590989;0.000709147321187644
"CD83";-0.000311097532142327;-0.000252160966896385;0.000709147321187644
"CD9";-0.000340813548496322;-0.000316406799778194;0.000757286223697677
"CD97";-0.0006037195107413;-0.000171864634489612;0.000665745770636163
"CD99";-0.000308901117969336;-0.000370341172108191;0.000627023853159716
"CD99L2";-0.000263691246941185;-0.000273791479162437;0.000709167615529073
"CDA";-0.000332151809294033;6.2172382597242e-05;0.000741438488231215
"CDADC1";-0.000300451446297763;-0.00123158244346228;0.000727122629024109
"CDC16";-0.000306754026920029;-0.000245201295927775;0.000709147321187644
"CDC34";-0.000313601050928332;-0.000240530809872943;0.000830591915890231
"CDC37L1";-0.000297863057720467;-0.000232284318480462;0.000708268583611782
"CDC42";-0.000297142522120886;-0.000322637805260843;0.000557905841163879
"CDC42BPA";-0.000306999403370182;-0.000249615138702447;0.000614303904162555
"CDC42EP2";-0.000299805573460734;-0.000220721866616232;0.000788137566356554
"CDC42EP4";-0.000312602688238809;-0.000263507747897257;0
"CDC42SE1";-0.000367444688081225;-0.000221415750062755;0.000417561358112606
"CDC73";-0.000297922047388886;-0.000251504546632721;0.000625504051083294
"CDH1";-0.000300406279198232;-0.000263435816504863;0.000672051147521481
"CDH10";-0.00031273058390377;-0.000249214159720453;0.000710824591770193
"CDH11";-0.000323738650241112;-0.000227787541861463;0.000702258387851068
"CDH15";-0.000313231647142091;-0.00025038240787302;0.000701530955621329
"CDH16";-0.000300124087321927;-0.000293797627668796;0.000711059299265865
"CDH17";-0.000314011040202931;-0.000262814106224154;0.000707981424868126
"CDH2";-0.00030839853691015;-0.000251085672701031;0.000709595041461327
"CDH22";-0.000308901117969336;-0.000169872752963549;0.000708484598529252
"CDH26";0.000581611923704978;-0.000251305587590989;0
"CDH3";-0.000308935355175908;-0.000408002746782615;0
"CDH5";-0.00031287548387857;-0.000388805588178185;0.000731458491022213
"CDH8";-0.000116910304008035;-0.000248891079571319;0.000710396680002292
"CDH9";-0.000307965389215129;-0.000252872921107059;0.000705401712386985
"CDHR1";-0.000312247138298594;2.73752029583703e-05;0.000707464292542737
"CDIPT";-0.000308434452603179;-0.000457470586897391;0.000585523505296187
"CDK10";-0.000308901117969336;-0.000256573514841132;0.000716087599235848
"CDK11B";-0.000322874909963022;-0.000251305587590989;0.000712980896199885
"CDK12";-0.000341418244585876;-0.000239589562210964;0.000704815513022798
"CDK15";-0.000308872600913368;-0.000249593003878342;0.000627428047856121
"CDK2";-0.0003281023679511;-0.00026749145383614;0.000686260116238289
"CDK20";-0.000308901117969336;-0.000191509711595372;0.000705124629599357
"CDK3";-0.000284285537458534;-0.000251305587590989;0.000689847087011673
"CDK4";-0.000307287359086293;-0.00025207341280414;0
"CDK5";-0.000312280546486184;-0.000355735234883214;0.000704636607724096
"CDK5RAP1";-0.000193975962485478;-0.000257629309243088;0.000700584477331943
"CDK5RAP2";-0.000313122276484246;-0.000281763735372041;0.000699625961145487
"CDK6";-0.000308901117969336;-0.000812397526003341;0.000708866903351668
"CDKAL1";-0.000301859849710588;-0.000230991112043031;0.000600542172493625
"CDKN1A";-0.000303345139406238;-0.000157857840210553;0.000723320402088153
"CDKN1B";-0.000317735839256309;-0.000118201916494789;0.000719462073075267
"CDKN2A";-0.000507781651263913;-0.000247855404026966;0.000709319753536527
"CDKN2AIPNL";-0.000308989690760371;-0.000194214387057773;0.000707027227775116
"CDKN2C";-0.000308642578544697;-0.00026551059374707;0
"CDKN2D";-0.000306776388593418;-0.000190215414665755;0.000624860548574444
"CDNF";-0.00030942001022175;-0.000334242538552839;0.000718252113671323
"CDON";-0.000429959512939152;-0.00019738441063024;0.000709147321187644
"CDR2";-0.000964098193268992;-0.000330982833649172;-0.000854880376358539
"CDRT1";-0.000563204657564059;0.00073957347557459;0.000670197923191651
"CDRT4";-0.000316471316155043;-0.000262632664053826;0
"CDS2";-0.00026816460918694;-0.000235100403971909;0.000829252481444496
"CDSN";-0.000308901117969336;-0.000256243947843571;0
"CDX2";-0.000343035679752078;-0.000216742640258188;0.000714562208078791
"CDYL2";-0.000308901117969336;-0.000239659793992791;0.000712432094900373
"CEACAM1";0;-0.000251093807282299;0.000704304304565878
"CEACAM19";-0.000311662970590828;-0.000258467777877208;0.000707903606128346
"CEACAM20";-0.000314915653240986;-0.000246266844170521;0.000783735394944784
"CEACAM22P";-0.000313999373791631;-0.000214139806614218;0.000709385176873138
"CEBPA";-0.000304590462176141;-5.37446641090067e-05;0.0007387139142964
"CEBPD";-0.000856880220083524;-0.000397566008669048;0.000609829458358826
"CEBPG";-0.000309745642467561;-2.50410858352682e-06;0.000709122712588445
"CECR2";-0.000309974424928816;-0.000242464724851081;0.000713891239281578
"CECR7";0;-0.000251451195179512;0.000658668995420445
"CEL";-0.000257462449336967;-6.50784546913992e-05;0.00077738972276038
"CELF4";-0.000309364274869837;-0.000248875660290397;0.000709262723565644
"CELF5";-0.000308511091500128;-0.000255711115023442;0.000674330156050027
"CENPB";-0.000317156237735335;-0.000254101072906443;0.00052274021031028
"CENPBD1";-0.000305506333775359;-0.0002851571751863;0.000701699827987053
"CENPN";-0.000372903540207779;-0.000251305587590989;0.000708018012443083
"CENPV";-0.000335168852077087;-0.000105296609587794;0.000710175071184812
"CEP164";-0.000315965830011207;-0.000241457934266944;0.000667778954385415
"CEP170L";-0.000314844246741271;-0.000254945608643718;0.000678494663110875
"CEP57";-0.000308901117969336;-0.000251305587590989;0.000609017900751206
"CEP63";0.000371471272940952;-0.000997543290143149;0.000712582578435061
"CEP70";-0.000318901646867524;-0.000448837661367505;0.000690826746287498
"CERK";-0.000294707620773802;-0.000216422659846727;0.000725999234657152
"CERKL";-0.000274624472067201;-0.000250152463378528;0
"CES1";-0.000138170025859189;-0.000258778206270284;0.000690822132364484
"CES3";-0.000321079832732909;-0.000232257914552118;0.000700161841731434
"CES7";-0.000308901117969336;-0.000250114383853957;0.000705920751046289
"CES8";-0.000210607492891918;-0.000247941150818591;0.000701579303387688
